pair_id,source_shard,sample_id,original_side,zoom_band,k_start,k_end,available,full_height,signed_shift_start,latent_shift,latent_band,in_balanced_subset,content_asymmetry,m_top_pre_A,m_top_pre_B,m_top_control_A,m_top_control_B,m_top_treatment_A,m_top_treatment_B,m_bot_pre_A,m_bot_pre_B,m_bot_control_A,m_bot_control_B,m_bot_treatment_A,m_bot_treatment_B,f_top_pre_A,f_top_pre_B,f_top_control_A,f_top_control_B,f_top_treatment_A,f_top_treatment_B,f_bot_pre_A,f_bot_pre_B,f_bot_control_A,f_bot_control_B,f_bot_treatment_A,f_bot_treatment_B,i_top_C0/T0,i_top_C0/T1,i_top_C1/T0,i_top_C1/T1,i_bot_C0/T0,i_bot_C0/T1,i_bot_C1/T0,i_bot_C1/T1,i_g_C0/T0,i_g_C0/T1,i_g_C1/T0,i_g_C1/T1
174,data/1_2024/shard-000477.tar,1873375,START,medium,27,144,171,427,-58.5,3.65625,2to4,True,0.00035734500000000002,0.0096873939037322998,0.0096873939037322998,0.010424897074699402,0.010424897074699402,0.011025488376617432,0.011025488376617432,0.0054596737027168274,0.0054596737027168274,0.0070270150899887085,0.0070270150899887085,0.0065658539533615112,0.0065658539533615112,0,0,0,0,0,0,0,0,0,0,0,0,0.00060059130191802979,0.00060059130191802979,0.00060059130191802979,0.00060059130191802979,-0.00046116113662719727,-0.00046116113662719727,-0.00046116113662719727,-0.00046116113662719727,0.0010617524385452271,0.0010617524385452271,0.0010617524385452271,0.0010617524385452271
175,data/1_2024/shard-000477.tar,1883503,START,mild,10,97,107,363,-43.5,2.71875,2to4,True,0.0081654859999999996,-0.0021073520183563232,-0.0021073520183563232,-0.0019337236881256104,-0.0019337236881256104,-0.0029092580080032349,-0.0029092580080032349,0.0035231411457061768,0.0035231411457061768,0.0032316744327545166,0.0032316744327545166,0.0033085942268371582,0.0033085942268371582,0,0,0,0,0,0,0,0,0,0,0,0,-0.00097553431987762451,-0.00097553431987762451,-0.00097553431987762451,-0.00097553431987762451,7.6919794082641602e-05,7.6919794082641602e-05,7.6919794082641602e-05,7.6919794082641602e-05,-0.0010524541139602661,-0.0010524541139602661,-0.0010524541139602661,-0.0010524541139602661
176,data/1_2024/shard-000477.tar,1895503,END,mild,25,77,102,358,-26,1.625,lt2,True,0.0044757570000000003,0.0028124898672103882,0.0028124898672103882,0.0014304220676422119,0.0014304220676422119,0.001527048647403717,0.001527048647403717,0.004277646541595459,0.004277646541595459,0.0034385174512863159,0.0034385174512863159,0.0005482211709022522,0.0005482211709022522,0,0,0,0,0,0,0,0,0,0,0,0,9.6626579761505127e-05,9.6626579761505127e-05,9.6626579761505127e-05,9.6626579761505127e-05,-0.0028902962803840637,-0.0028902962803840637,-0.0028902962803840637,-0.0028902962803840637,0.0029869228601455688,0.0029869228601455688,0.0029869228601455688,0.0029869228601455688
177,data/1_2024/shard-000477.tar,1897503,END,mild,7,95,102,358,-44,2.75,2to4,False,0.0090988349999999996,0.00023974478244781494,0.00023974478244781494,0.00070090591907501221,0.00070090591907501221,-7.0884823799133301e-05,-7.0884823799133301e-05,0.004255145788192749,0.004255145788192749,0.0046826004981994629,0.0046826004981994629,0.0044517815113067627,0.0044517815113067627,0,0,0,0,0,0,0,0,0,0,0,0,-0.00077179074287414551,-0.00077179074287414551,-0.00077179074287414551,-0.00077179074287414551,-0.0002308189868927002,-0.0002308189868927002,-0.0002308189868927002,-0.0002308189868927002,-0.00054097175598144531,-0.00054097175598144531,-0.00054097175598144531,-0.00054097175598144531
178,data/1_2024/shard-000477.tar,1901503,END,medium,6,173,179,435,-83.5,5.21875,ge4,False,0.017208911,0.0046948269009590149,0.0046948269009590149,0.003827221691608429,0.003827221691608429,0.0032134652137756348,0.0032134652137756348,0.0022303089499473572,0.0022303089499473572,0.0022535026073455811,0.0022535026073455811,0.0013987571001052856,0.0013987571001052856,0,0,0,0,0,0,0,0,0,0,0,0,-0.00061375647783279419,-0.00061375647783279419,-0.00061375647783279419,-0.00061375647783279419,-0.00085474550724029541,-0.00085474550724029541,-0.00085474550724029541,-0.00085474550724029541,0.00024098902940750122,0.00024098902940750122,0.00024098902940750122,0.00024098902940750122
179,data/1_2024/shard-000477.tar,1903503,START,mild,16,86,102,358,-35,2.1875,2to4,False,0.019324236000000002,0.0042649954557418823,0.0042649954557418823,0.0037620291113853455,0.0037620291113853455,0.0068093612790107727,0.0068093612790107727,0.012790381908416748,0.012790381908416748,0.0090517997741699219,0.0090517997741699219,0.011463284492492676,0.011463284492492676,0,0,0,0,0,0,0,0,0,0,0,0,0.0030473321676254272,0.0030473321676254272,0.0030473321676254272,0.0030473321676254272,0.0024114847183227539,0.0024114847183227539,0.0024114847183227539,0.0024114847183227539,0.00063584744930267334,0.00063584744930267334,0.00063584744930267334,0.00063584744930267334
180,data/1_2024/shard-000477.tar,1917375,END,mild,13,92,105,361,-39.5,2.46875,2to4,False,0.010768316999999999,0.0052835792303085327,0.0052835792303085327,0.0054876357316970825,0.0054876357316970825,0.0061050504446029663,0.0061050504446029663,-0.0015701055526733398,-0.0015701055526733398,-0.0020535290241241455,-0.0020535290241241455,-0.00032170116901397705,-0.00032170116901397705,0,0,0,0,0,0,0,0,0,0,0,0,0.00061741471290588379,0.00061741471290588379,0.00061741471290588379,0.00061741471290588379,0.0017318278551101685,0.0017318278551101685,0.0017318278551101685,0.0017318278551101685,-0.0011144131422042847,-0.0011144131422042847,-0.0011144131422042847,-0.0011144131422042847
181,data/1_2024/shard-000477.tar,1925375,START,mild,1,105,106,362,-52,3.25,2to4,True,0.0061297419999999997,0.0028707459568977356,0.0028707459568977356,0.0016044825315475464,0.0016044825315475464,0.0027354881167411804,0.0027354881167411804,0.026725463569164276,0.026725463569164276,0.029387392103672028,0.029387392103672028,0.023500226438045502,0.023500226438045502,0,0,0,0,0,0,0,0,0,0,0,0,0.001131005585193634,0.001131005585193634,0.001131005585193634,0.001131005585193634,-0.0058871656656265259,-0.0058871656656265259,-0.0058871656656265259,-0.0058871656656265259,0.0070181712508201599,0.0070181712508201599,0.0070181712508201599,0.0070181712508201599
182,data/1_2024/shard-000477.tar,1928375,END,mild,6,77,83,339,-35.5,2.21875,2to4,True,0.007321134,0.0036539807915687561,0.0036539807915687561,0.0040426924824714661,0.0040426924824714661,0.0030605196952819824,0.0030605196952819824,0.013407513499259949,0.013407513499259949,0.014898724853992462,0.014898724853992462,0.012173503637313843,0.012173503637313843,0,0,0,0,0,0,0,0,0,0,0,0,-0.00098217278718948364,-0.00098217278718948364,-0.00098217278718948364,-0.00098217278718948364,-0.0027252212166786194,-0.0027252212166786194,-0.0027252212166786194,-0.0027252212166786194,0.0017430484294891357,0.0017430484294891357,0.0017430484294891357,0.0017430484294891357
183,data/1_2024/shard-000477.tar,1946503,END,medium,25,89,114,370,-32,2,2to4,False,0.010485776,0.0006783604621887207,0.00067099928855895996,0.0010141134262084961,0.0010141134262084961,0.0010086894035339355,0.0010086894035339355,0.002681344747543335,0.002681344747543335,0.0025960057973861694,0.0025960057973861694,0.003178030252456665,0.003178030252456665,7.3611736297607422e-06,0,0,0,0,0,0,0,0,0,0,0,-5.4240226745605469e-06,-5.4240226745605469e-06,-5.4240226745605469e-06,-5.4240226745605469e-06,0.00058202445507049561,0.00058202445507049561,0.00058202445507049561,0.00058202445507049561,-0.00058744847774505615,-0.00058744847774505615,-0.00058744847774505615,-0.00058744847774505615
184,data/1_2024/shard-000477.tar,1979503,START,mild,17,89,106,362,-36,2.25,2to4,False,0.015118621,-0.0023601129651069641,-0.0023601129651069641,-0.0025450363755226135,-0.0025450363755226135,-0.0026526525616645813,-0.0026526525616645813,-0.00065124779939651489,-0.00065124779939651489,-0.00079794228076934814,-0.00079794228076934814,-0.00053529441356658936,-0.00053529441356658936,0,0,0,0,0,0,0,0,0,0,0,0,-0.00010761618614196777,-0.00010761618614196777,-0.00010761618614196777,-0.00010761618614196777,0.00026264786720275879,0.00026264786720275879,0.00026264786720275879,0.00026264786720275879,-0.00037026405334472656,-0.00037026405334472656,-0.00037026405334472656,-0.00037026405334472656
185,data/1_2024/shard-000477.tar,1983503,START,mild,15,87,102,358,-36,2.25,2to4,False,0.011593401,0.00038310885429382324,0.00038310885429382324,0.0015175789594650269,0.0015175789594650269,0.0010177344083786011,0.0010177344083786011,0.0046593397855758667,0.0046593397855758667,0.0052715763449668884,0.0052715763449668884,0.0056696981191635132,0.0056696981191635132,0,0,0,0,0,0,0,0,0,0,0,0,-0.00049984455108642578,-0.00049984455108642578,-0.00049984455108642578,-0.00049984455108642578,0.00039812177419662476,0.00039812177419662476,0.00039812177419662476,0.00039812177419662476,-0.00089796632528305054,-0.00089796632528305054,-0.00089796632528305054,-0.00089796632528305054
186,data/1_2024/shard-000477.tar,1995375,START,medium,34,171,205,461,-68.5,4.28125,ge4,False,0.034306458999999997,0.0011592358350753784,0.0011592358350753784,0.0013707131147384644,0.0013707131147384644,0.0011230558156967163,0.0011230558156967163,0.002419397234916687,0.002419397234916687,0.002553403377532959,0.002553403377532959,0.0024118572473526001,0.0024118572473526001,0,0,0,0,0,0,0,0,0,0,0,0,-0.00024765729904174805,-0.00024765729904174805,-0.00024765729904174805,-0.00024765729904174805,-0.00014154613018035889,-0.00014154613018035889,-0.00014154613018035889,-0.00014154613018035889,-0.00010611116886138916,-0.00010611116886138916,-0.00010611116886138916,-0.00010611116886138916
187,data/1_2024/shard-000477.tar,2002503,END,mild,4,102,106,362,-49,3.0625,2to4,True,0.00648579,0.0027093589305877686,0.0027093589305877686,0.0023974627256393433,0.0023974627256393433,0.001428067684173584,0.001428067684173584,0.0032517910003662109,0.0032517910003662109,0.0072353780269622803,0.0072353780269622803,0.004993632435798645,0.004993632435798645,0,0,0,0,0,0,0,0,0,0,0,0,-0.00096939504146575928,-0.00096939504146575928,-0.00096939504146575928,-0.00096939504146575928,-0.0022417455911636353,-0.0022417455911636353,-0.0022417455911636353,-0.0022417455911636353,0.001272350549697876,0.001272350549697876,0.001272350549697876,0.001272350549697876
188,data/1_2024/shard-000477.tar,2012503,START,mild,12,79,91,347,-33.5,2.09375,2to4,True,0.003579952,0.003473527729511261,0.003473527729511261,0.0032443106174468994,0.0032443106174468994,0.003494851291179657,0.003494851291179657,0.0022580474615097046,0.0022580474615097046,0.00259409099817276,0.00259409099817276,0.0024931803345680237,0.0024931803345680237,0,0,0,0,0,0,0,0,0,0,0,0,0.00025054067373275757,0.00025054067373275757,0.00025054067373275757,0.00025054067373275757,-0.00010091066360473633,-0.00010091066360473633,-0.00010091066360473633,-0.00010091066360473633,0.0003514513373374939,0.0003514513373374939,0.0003514513373374939,0.0003514513373374939
189,data/1_2024/shard-000477.tar,2013503,END,mild,15,74,89,345,-29.5,1.84375,lt2,True,0.00021179,0.0064705982804298401,0.0064705982804298401,0.0061908811330795288,0.0061908811330795288,0.0085788518190383911,0.0085788518190383911,0.0011879205703735352,0.0011879205703735352,0.00163983553647995,0.00163983553647995,0.0019207373261451721,0.0019207373261451721,0,0,0,0,0,0,0,0,0,0,0,0,0.0023879706859588623,0.0023879706859588623,0.0023879706859588623,0.0023879706859588623,0.00028090178966522217,0.00028090178966522217,0.00028090178966522217,0.00028090178966522217,0.0021070688962936401,0.0021070688962936401,0.0021070688962936401,0.0021070688962936401
190,data/1_2024/shard-000477.tar,2026375,START,mild,0,61,61,317,-30.5,1.90625,lt2,True,0.0060677300000000003,0.012151435017585754,0.012151435017585754,0.012666195631027222,0.012666195631027222,0.013629868626594543,0.013629868626594543,0.0018663853406906128,0.0018663853406906128,0.002091825008392334,0.002091825008392334,0.00088845193386077881,0.00088845193386077881,0,0,0,0,0,0,0,0,0,0,0,0,0.00096367299556732178,0.00096367299556732178,0.00096367299556732178,0.00096367299556732178,-0.0012033730745315552,-0.0012033730745315552,-0.0012033730745315552,-0.0012033730745315552,0.002167046070098877,0.002167046070098877,0.002167046070098877,0.002167046070098877
191,data/1_2024/shard-000477.tar,2037375,START,mild,30,76,106,362,-23,1.4375,lt2,False,0.01200819,0.001264616847038269,0.001264616847038269,0.0014566630125045776,0.0014566630125045776,0.0013215094804763794,0.0013215094804763794,0.0029364526271820068,0.0029364526271820068,0.0030733495950698853,0.0030733495950698853,0.0022972077131271362,0.0022972077131271362,0,0,0,0,0,0,0,0,0,0,0,0,-0.00013515353202819824,-0.00013515353202819824,-0.00013515353202819824,-0.00013515353202819824,-0.00077614188194274902,-0.00077614188194274902,-0.00077614188194274902,-0.00077614188194274902,0.00064098834991455078,0.00064098834991455078,0.00064098834991455078,0.00064098834991455078
192,data/1_2024/shard-000477.tar,2038375,END,mild,0,105,105,361,-52.5,3.28125,2to4,False,0.013527974,0.0013461560010910034,0.0013461560010910034,0.0010235011577606201,0.0010235011577606201,0.00022582709789276123,0.00022582709789276123,0.0033312365412712097,0.0033312365412712097,0.0035966560244560242,0.0035966560244560242,0.0040310919284820557,0.0040310919284820557,0,0,0,0,0,0,0,0,0,0,0,0,-0.00079767405986785889,-0.00079767405986785889,-0.00079767405986785889,-0.00079767405986785889,0.00043443590402603149,0.00043443590402603149,0.00043443590402603149,0.00043443590402603149,-0.0012321099638938904,-0.0012321099638938904,-0.0012321099638938904,-0.0012321099638938904
193,data/1_2024/shard-000477.tar,2039503,START,mild,0,102,102,358,-51,3.1875,2to4,False,0.0096004750000000007,0.0092338621616363525,0.0092338621616363525,0.0069988667964935303,0.0069988667964935303,0.0097743868827819824,0.0097743868827819824,-0.011391162872314453,-0.011391162872314453,-0.012037023901939392,-0.012037023901939392,-0.010402366518974304,-0.010402366518974304,0,0,0,0,0,0,0,0,0,0,0,0,0.0027755200862884521,0.0027755200862884521,0.0027755200862884521,0.0027755200862884521,0.0016346573829650879,0.0016346573829650879,0.0016346573829650879,0.0016346573829650879,0.0011408627033233643,0.0011408627033233643,0.0011408627033233643,0.0011408627033233643
194,data/1_2024/shard-000477.tar,2044503,START,mild,18,88,106,362,-35,2.1875,2to4,False,0.0090830330000000008,0.00042842328548431396,0.00042842328548431396,0.00045134127140045166,0.00045134127140045166,0.00028133392333984375,0.00028133392333984375,0.0012293756008148193,0.0012293756008148193,0.001156345009803772,0.001156345009803772,0.0012142807245254517,0.0012142807245254517,0,0,0,0,0,0,0,0,0,0,0,0,-0.00017000734806060791,-0.00017000734806060791,-0.00017000734806060791,-0.00017000734806060791,5.7935714721679688e-05,5.7935714721679688e-05,5.7935714721679688e-05,5.7935714721679688e-05,-0.0002279430627822876,-0.0002279430627822876,-0.0002279430627822876,-0.0002279430627822876
195,data/1_2024/shard-000477.tar,2075503,START,mild,20,83,103,359,-31.5,1.96875,lt2,True,0.00070169199999999996,0.0089661702513694763,0.0089661702513694763,0.0088719800114631653,0.0088719800114631653,0.0078761652112007141,0.0078761652112007141,0.00095462054014205933,0.00095462054014205933,0.0012100711464881897,0.0012100711464881897,0.0010440275073051453,0.0010440275073051453,0,0,0,0,0,0,0,0,0,0,0,0,-0.00099581480026245117,-0.00099581480026245117,-0.00099581480026245117,-0.00099581480026245117,-0.00016604363918304443,-0.00016604363918304443,-0.00016604363918304443,-0.00016604363918304443,-0.00082977116107940674,-0.00082977116107940674,-0.00082977116107940674,-0.00082977116107940674
196,data/1_2024/shard-000477.tar,2080503,END,strong,59,158,217,473,-49.5,3.09375,2to4,False,0.015455477,-0.0046945586800575256,-0.0046945586800575256,-0.0038127526640892029,-0.0038127526640892029,-0.0042630136013031006,-0.0042630136013031006,0.0022939443588256836,0.0022939443588256836,0.0036301165819168091,0.0036301165819168091,0.0025768056511878967,0.0025768056511878967,0,0,0,0,0,0,0,0,0,0,0,0,-0.00045026093721389771,-0.00045026093721389771,-0.00045026093721389771,-0.00045026093721389771,-0.0010533109307289124,-0.0010533109307289124,-0.0010533109307289124,-0.0010533109307289124,0.00060304999351501465,0.00060304999351501465,0.00060304999351501465,0.00060304999351501465
197,data/1_2024/shard-000477.tar,2085375,START,mild,16,86,102,358,-35,2.1875,2to4,False,0.024582825999999999,0.0023721158504486084,0.002318844199180603,0.003448784351348877,0.0034465938806533813,0.0032875388860702515,0.0032755881547927856,0.0041616708040237427,0.0041984468698501587,0.0038871020078659058,0.0038674920797348022,0.0037692636251449585,0.0037693977355957031,3.9890408515930176e-05,-1.2800097465515137e-05,-2.5123357772827148e-05,-1.5407800674438477e-05,2.0265579223632812e-05,0,5.0663948059082031e-07,0,-2.5227665901184082e-05,-1.5825033187866211e-05,7.4505805969238281e-08,0,-0.00020663440227508545,-0.00019831955432891846,-0.00019472837448120117,-0.00018641352653503418,-0.00014314055442810059,-0.00014293193817138672,-0.0001141279935836792,-0.00011391937732696533,-6.3493847846984863e-05,-5.5387616157531738e-05,-8.0600380897521973e-05,-7.2494149208068848e-05
198,data/1_2024/shard-000477.tar,2086503,START,mild,5,101,106,362,-48,3,2to4,True,0.0075786259999999998,0.0036375671625137329,0.0036375671625137329,0.00437965989112854,0.00437965989112854,0.023513399064540863,0.023513399064540863,0.0038875788450241089,0.0038875788450241089,0.0046893656253814697,0.0046893656253814697,0.004307769238948822,0.004307769238948822,0,0,0,0,0,0,0,0,0,0,0,0,0.019133739173412323,0.019133739173412323,0.019133739173412323,0.019133739173412323,-0.00038159638643264771,-0.00038159638643264771,-0.00038159638643264771,-0.00038159638643264771,0.019515335559844971,0.019515335559844971,0.019515335559844971,0.019515335559844971
199,data/1_2024/shard-000477.tar,2092503,START,mild,26,80,106,362,-27,1.6875,lt2,True,0.006180629,0.0025172829627990723,0.0025362074375152588,0.0017188489437103271,0.00172404944896698,0.0020409375429153442,0.0020409375429153442,0.00038352608680725098,0.00036390125751495361,1.5527009963989258e-05,-1.3321638107299805e-05,0.00051856040954589844,0.00052797794342041016,3.5762786865234375e-07,1.8924474716186523e-05,0,0,0,0,2.1025538444519043e-05,3.0100345611572266e-06,3.5464763641357422e-06,0,0,-1.6093254089355469e-06,0.00032208859920501709,0.00032208859920501709,0.00031688809394836426,0.00031688809394836426,0.00050657987594604492,0.00051760673522949219,0.00053188204765319824,0.00054290890693664551,-0.00018449127674102783,-0.0001955181360244751,-0.00021499395370483398,-0.00022602081298828125
200,data/1_2024/shard-000477.tar,2099503,END,mild,8,88,96,352,-40,2.5,2to4,True,0.0070840490000000002,0.00097692012786865234,0.00097692012786865234,0.00066570937633514404,0.00066570937633514404,0.00098283588886260986,0.00098283588886260986,-0.0074754059314727783,-0.0074754059314727783,-0.0093041807413101196,-0.0093041807413101196,-0.0083882808685302734,-0.0083882808685302734,0,0,0,0,0,0,0,0,0,0,0,0,0.00031712651252746582,0.00031712651252746582,0.00031712651252746582,0.00031712651252746582,0.00091589987277984619,0.00091589987277984619,0.00091589987277984619,0.00091589987277984619,-0.00059877336025238037,-0.00059877336025238037,-0.00059877336025238037,-0.00059877336025238037
